Points_0,Points_1,Points_2,Points_Magnitude,arc_length,phi,Point ID,vtkValidPointMask
0.477,0.477,0,0.67458,0.67458,0.0681437,477,1
0.478,0.478,0,0.675994,0.675994,0.0685083,478,1
0.479,0.479,0,0.677408,0.677408,0.0688729,479,1
0.48,0.48,0,0.678823,0.678823,0.0692375,480,1
0.481,0.481,0,0.680237,0.680237,0.0696022,481,1
0.482,0.482,0,0.681651,0.681651,0.0699668,482,1
0.483,0.483,0,0.683065,0.683065,0.0703314,483,1
0.484,0.484,0,0.684479,0.684479,0.070696,484,1
0.485,0.485,0,0.685894,0.685894,0.0710893,485,1
0.486,0.486,0,0.687308,0.687308,0.0714997,486,1
0.487,0.487,0,0.688722,0.688722,0.0719102,487,1
0.488,0.488,0,0.690136,0.690136,0.0723207,488,1
0.489,0.489,0,0.69155,0.69155,0.0727312,489,1
0.49,0.49,0,0.692965,0.692965,0.0731417,490,1
0.491,0.491,0,0.694379,0.694379,0.0735522,491,1
0.492,0.492,0,0.695793,0.695793,0.0739627,492,1
0.493,0.493,0,0.697207,0.697207,0.0743732,493,1
0.494,0.494,0,0.698622,0.698622,0.0747837,494,1
0.495,0.495,0,0.700036,0.700036,0.0751942,495,1
0.496,0.496,0,0.70145,0.70145,0.0756046,496,1
0.497,0.497,0,0.702864,0.702864,0.0760151,497,1
0.498,0.498,0,0.704278,0.704278,0.0764256,498,1
0.499,0.499,0,0.705693,0.705693,0.0768361,499,1
0.5,0.5,0,0.707107,0.707107,0.0772466,500,1
0.501,0.501,0,0.708521,0.708521,0.0777106,501,1
0.502,0.502,0,0.709935,0.709935,0.0781746,502,1
0.503,0.503,0,0.711349,0.711349,0.0786387,503,1
0.504,0.504,0,0.712764,0.712764,0.0791027,504,1
0.505,0.505,0,0.714178,0.714178,0.0795667,505,1
0.506,0.506,0,0.715592,0.715592,0.0800307,506,1
0.507,0.507,0,0.717006,0.717006,0.0804947,507,1
0.508,0.508,0,0.718421,0.718421,0.0809587,508,1
0.509,0.509,0,0.719835,0.719835,0.0814227,509,1
0.51,0.51,0,0.721249,0.721249,0.0818867,510,1
0.511,0.511,0,0.722663,0.722663,0.0823507,511,1
0.512,0.512,0,0.724077,0.724077,0.0828148,512,1
0.513,0.513,0,0.725492,0.725492,0.0832788,513,1
0.514,0.514,0,0.726906,0.726906,0.0837428,514,1
0.515,0.515,0,0.72832,0.72832,0.0842068,515,1
0.516,0.516,0,0.729734,0.729734,0.0846942,516,1
0.517,0.517,0,0.731148,0.731148,0.0852207,517,1
0.518,0.518,0,0.732563,0.732563,0.0857472,518,1
0.519,0.519,0,0.733977,0.733977,0.0862736,519,1
0.52,0.52,0,0.735391,0.735391,0.0868001,520,1
0.521,0.521,0,0.736805,0.736805,0.0873266,521,1
0.522,0.522,0,0.738219,0.738219,0.087853,522,1
0.523,0.523,0,0.739634,0.739634,0.0883795,523,1
0.524,0.524,0,0.741048,0.741048,0.0889059,524,1
0.525,0.525,0,0.742462,0.742462,0.0894324,525,1
0.526,0.526,0,0.743876,0.743876,0.0899589,526,1
0.527,0.527,0,0.745291,0.745291,0.0904853,527,1
0.528,0.528,0,0.746705,0.746705,0.0910118,528,1
0.529,0.529,0,0.748119,0.748119,0.0915383,529,1
0.53,0.53,0,0.749533,0.749533,0.0920647,530,1
0.531,0.531,0,0.750947,0.750947,0.0925912,531,1
0.532,0.532,0,0.752362,0.752362,0.0931723,532,1
0.533,0.533,0,0.753776,0.753776,0.0937717,533,1
0.534,0.534,0,0.75519,0.75519,0.094371,534,1
0.535,0.535,0,0.756604,0.756604,0.0949704,535,1
0.536,0.536,0,0.758018,0.758018,0.0955697,536,1
0.537,0.537,0,0.759433,0.759433,0.0961691,537,1
0.538,0.538,0,0.760847,0.760847,0.0967684,538,1
0.539,0.539,0,0.762261,0.762261,0.0973678,539,1
0.54,0.54,0,0.763675,0.763675,0.0979671,540,1
0.541,0.541,0,0.76509,0.76509,0.0985665,541,1
0.542,0.542,0,0.766504,0.766504,0.0991658,542,1
0.543,0.543,0,0.767918,0.767918,0.0997652,543,1
0.544,0.544,0,0.769332,0.769332,0.100365,544,1
0.545,0.545,0,0.770746,0.770746,0.100964,545,1
0.546,0.546,0,0.772161,0.772161,0.101563,546,1
0.547,0.547,0,0.773575,0.773575,0.102173,547,1
0.548,0.548,0,0.774989,0.774989,0.102858,548,1
0.549,0.549,0,0.776403,0.776403,0.103542,549,1
0.55,0.55,0,0.777817,0.777817,0.104227,550,1
